id,sales
3,1855.8281198803315
1291,5310.7801368391
1127,2816.6493797446824
631,1122.935021010759
508,2256.2341772379973
978,4467.486571593324
213,1068.2797772158854
752,2936.57674178711
717,-333.6611982038585
334,5035.588904038878
709,1218.8739633760247
115,3182.1070296682974
891,938.4167944504431
1136,1192.8070338555203
1217,1406.1163555988646
609,1705.489656616323
916,4275.704792177546
1423,33.15844397437468
701,1205.0482943216243
277,1586.2673300669426
182,3879.8056831171225
1243,4482.225373507105
558,1827.0837861733298
1085,1092.8453988942706
626,2283.562066568399
626,1436.2617152145936
1116,3386.936518611383
329,1553.2492907415199
1400,1565.209414950687
1214,23.09427142657512
86,1343.0590696504596
940,1267.8056296021355
791,1154.4805525364527
867,1337.4320711506657
269,238.79306331269368
1036,2008.9022204465373
46,1557.7064688019332
809,536.6829284256232
132,1754.6149402453393
1540,1817.3695356376047
351,1315.0290409704112
1282,1871.2046589458491
1319,2207.995089590298
511,4351.073732456841
1285,1274.108040902409
1297,2343.205546501804
609,2145.327499274823
629,3747.987959979092
1342,1326.7120628468256
122,3864.947477990544
1334,2928.699542980801
886,1616.9618344153964
724,1362.0053461804077
896,1187.8006213105714
109,1194.0012277176133
84,1097.9443494676104
1020,1991.0703254441619
1408,2617.1167979325123
434,3347.0076954452043
883,2899.410973837982
1050,1453.9294430323362
1253,184.53410109666265
887,2870.6333492983103
568,2866.8834073821454
906,2304.055611164274
557,1524.2697467495132
292,2885.6351021076443
1340,2079.952406148593
1440,49.20545605205746
652,-806.204081611297
1036,1898.0968534001195
434,4128.905941638383
877,3308.280455440122
851,4235.281086691603
740,2097.558008082736
49,5146.342898231112
241,1520.8360127284336
387,3540.4441900847723
409,3693.6401084780155
1307,408.1172532900255
1402,189.14411827972685
1410,2024.379231252551
375,2918.340645617833
363,3519.477881105693
88,3765.102320525957
1331,2435.194975583225
643,1656.3193976872135
963,4228.0484218635065
1036,2349.115250844773
500,2585.2780803443306
874,645.3513439838086
1289,3904.7647253266286
778,2323.133347124295
250,2535.4884321920363
1259,2713.09116167512
1247,-200.0349154844797
904,3358.5285085818878
20,2110.4146463983852
1053,2541.7406828510743
596,2296.0801921129687
188,2494.250122612825
670,1898.7642440172385
629,4072.0075499950763
701,939.2475852481493
581,2957.4477338030756
355,1867.074070316322
469,3192.288476290065
1293,-488.0018525018605
822,3820.8475550212925
200,1031.473829937594
855,3474.996074553873
1407,1632.5131750299706
647,634.5986633723173
960,5333.654886667088
596,2427.6822352050986
1556,3812.5101384114105
85,1276.2889297003235
1100,1882.4216434774175
675,2792.889924526725
868,2657.453685429978
1332,1711.9554083190842
243,1081.0325364971231
1145,4065.2404448363586
1274,2502.2170910501663
826,2923.2565103801335
272,1168.214154412024
1202,3726.080004860074
161,1073.2722853834991
318,1244.2294535402943
1083,1569.380661975125
1044,1290.6584107921676
915,2000.0812829440738
1521,1618.8849235950538
1374,1896.2409788990353
403,2829.37071274431
415,2398.3083154997476
282,-855.111312589593
1424,2930.6124774076743
513,623.7364960579691
1096,1215.6507415959345
1083,241.04218156198544
1181,1441.8463092504408
27,471.62676363737364
1293,813.6645270391246
463,-422.195548847155
695,3674.780313957578
1001,3661.004270361016
1123,1206.5843446280428
455,228.96478391456776
1114,1266.4143102199696
267,3052.065898650293
1473,1337.5409775348467
62,3630.686737183537
271,3945.52113208414
1177,1237.907356811962
1194,478.95630428565255
491,2436.074991502507
1502,2426.332626582054
1192,2972.110259804387
245,3771.075181580901
967,3252.1729764626198
1506,2723.8946793708046
1513,3313.269916755882
1544,2464.6016294595884
808,1919.0704436237675
428,3865.8498136887038
561,2961.7324485934796
1295,1687.9428158125543
1533,3660.897118596692
1496,2039.5695251147217
135,539.9049260365518
496,1008.6781977175115
179,2881.542886194811
754,831.1685230858461
1167,1750.2138989586147
923,2677.8860655789686
65,3012.2086477226085
172,3495.5426488053554
1319,1982.404186205129
401,2654.316665397255
409,5345.305217843822
978,4151.0429000126815
1204,1025.2344443034708
503,1601.4039226138011
16,620.4514581347689
631,1014.2737489473911
451,271.4300906612002
144,1511.2473994745596
1459,1724.5385448000166
701,2819.9447740819214
971,3777.7562973602317
1275,2687.860930899518
1006,1947.8265322436587
1401,2496.1800756032753
844,822.5571241731132
111,1177.175126015879
1346,2298.893355301052
25,2435.2906115593423
1327,3586.397538907904
437,1441.0107731398316
636,1298.788251163267
634,2185.9883040038417
1507,4101.970985123874
1456,1483.8050236072495
875,2500.2554670757036
213,3966.4162943179344
476,1039.2853617336377
1526,3128.850615384584
1284,2541.6386819461313
1068,1630.3999069556958
1301,1262.2614288021923
650,1828.6867958714793
190,3224.497662715842
576,2842.2596043365184
769,3606.482659569253
1082,2475.4638740738474
910,1860.6357023957635
1493,2362.2974028825047
1387,2405.867221326659
239,2981.132105218501
377,2997.482722488498
733,3439.6965730583343
296,-115.36773694626856
1223,1932.2782474445085
1247,693.1699726196102
311,1123.6183742604017
1544,1780.9566377288593
772,2885.2613976167936
1057,3747.1217915464786
1185,-367.53444884832084
1436,1210.329992969247
830,1497.4881147707656
909,584.085534247821
751,1424.3256944523782
1282,3474.1656343915865
375,2649.0492689285907
672,3439.4622348588864
127,83.70267562590345
664,2898.757451234078
113,3790.335079299947
1062,2001.6905646260375
67,3176.5964838331174
147,1927.3817292785538
386,4891.684932923875
1142,2319.089101716235
1163,1786.295994219613
1269,2758.2676082494395
724,547.5119296874609
582,449.82926557356154
127,340.86059593662185
833,2997.1518935081103
1287,3460.6528610301275
1310,3600.718036545185
1185,410.7594982134076
441,2989.1343920774125
533,2407.166440463147
680,1867.7045696324785
1172,1920.2726802459438
1244,1276.5161835265017
1494,593.0799652706455
142,1153.3620380079083
1554,2440.209188027302
264,2138.3552766424646
223,1502.6477909561718
1170,2298.9794151265833
634,2636.9003793261336
1248,3395.869851871953
949,1420.8467799273812
1284,958.0204197208902
589,3861.300280295719
615,3634.345142322167
972,1617.5508876004901
565,3752.742419590898
783,2119.573520415937
906,1983.8043633144007
737,3210.4375167698645
1083,1884.0417736394306
1186,2677.2790321553925
29,963.9158325443686
1051,-452.122273014776
291,1577.9433347108566
645,146.83029828839472
1430,1456.2071443388782
633,2801.6750910338997
1415,2141.9251498819094
986,1298.2351316435033
1255,2926.764919281485
764,3685.5812704171312
1403,1850.9606416875504
1074,1620.000902669516
745,1593.5225686534254
560,2456.665190422619
686,1561.4801852474616
651,1732.2531208618493
1251,3160.8693768604758
1267,2332.8552251248348
299,1977.0427357977778
1371,629.7639591159959
494,2995.2783543864352
958,391.02159962695896
1490,2621.4812417888343
941,2804.1813468016767
953,1050.22760290285
927,2849.5830213889185
725,1281.0687618605903
1502,689.8211480824727
1477,3218.6750359410407
1427,3319.5144103859902
973,801.4642132759818
927,3478.680090699293
322,1841.252485037288
1373,536.4914254493997
420,3628.3115696725463
68,477.3515879821366
704,2561.8423128396057
286,4196.980762583228
241,1735.0186104924423
458,2127.7436181588932
1042,1019.8277894630278
400,1808.8151439542653
893,1957.4928303915476
1388,4405.257108602084
26,3489.4317995808733
30,1486.6672184694917
1385,3744.4114053104577
754,610.3821333933101
674,1938.1726819197402
1262,2608.7786425634185
346,1318.063509473017
510,1593.0549308464656
807,3487.6620401331184
637,4830.072274312866
700,-172.27255972882256
645,1009.0955531230957
822,3196.3957591038097
1206,3205.1303930055246
819,1734.4804480674184
1074,3031.188056246824
726,997.2613955648269
529,2268.37974242786
883,3354.8375685494984
1003,1513.726420012913
1018,2460.6887965595106
658,3838.1506303591896
1404,4345.032976962461
667,2800.9750735631123
1190,792.1478857493707
1069,278.7402197296833
286,2764.2455036103993
1035,1492.4138939385643
78,2678.4466786943585
661,1261.7242211638236
384,2498.7417773282455
1004,1293.001762610575
232,3791.572792292167
1026,1904.1902878848032
817,2096.416052617285
1267,1394.0580301350842
463,1312.993980340546
632,2883.1173334030555
1447,4302.59098848092
1427,1735.9968807894438
636,1053.1841721129563
1377,205.4795827789235
544,3670.9134891165513
773,1234.8662141296763
793,4207.0677043172445
787,2233.9173776722155
1002,2243.6341134800846
448,-949.5977302778235
1040,-687.2689505105935
631,792.6871442392362
863,3092.090250591248
1049,3353.17228745575
997,130.46080368811363
782,2672.454482638208
1118,3366.418016779241
1486,1933.7308312239957
1212,2897.2550987856166
205,3894.2557340529374
334,3135.3614810592217
814,1459.8539262432519
182,3637.276291804913
1229,2560.0052667904274
1291,3772.120656597319
1512,1256.7604504162855
1271,3020.825962003076
1202,4060.9925930176314
1288,2700.9267960599077
650,1048.6945095126162
584,998.5960220204436
196,3406.828916768719
952,1620.9872022252462
1490,4031.0029016326735
1138,3044.4529069146447
560,2138.1894795103294
0,2290.2316810286748
722,1564.3490105529781
351,1134.4423406819706
1338,3495.106940838222
1022,521.2509470712696
225,3776.0162809460007
253,237.3355702248423
291,1764.0917812579555
872,3201.1514958253865
80,3310.0235543971594
412,3836.7985937839667
978,3512.656451536951
294,-144.48488114170289
1445,1338.7860262343652
873,2961.020652569514
1155,2424.747951450919
272,598.8842558689778
788,3690.465904858549
588,2388.9675465547716
637,2300.8270085001695
185,1581.4489840873944
1236,1319.418628241066
920,623.4750366618707
10,2258.6575081591063
833,4794.866266194203
776,5158.976604822253
341,2467.4255663104564
69,2215.6351552935494
925,1962.5571018566707
283,2674.9414931902097
852,1288.6166410865249
1121,2534.7185103281895
824,1309.9846578322622
185,1299.193785598638
965,2602.029172251358
368,2661.8296495750474
830,1766.6891657781189
1187,3581.534616860682
1070,1664.0333436854385
574,3096.6538321561006
690,2636.50030626443
622,1572.4417865543087
765,1572.464563789691
227,-38.84176978552409
1457,4197.399109798696
743,5301.911525257988
1143,2991.9001533442834
735,1659.8028736265078
666,3898.1562757721586
380,4430.106953550086
884,622.2903745403128
1400,1395.5176866569082
572,1537.711569743933
39,3780.118716978932
453,3053.43031175093
774,2064.887437238154
99,3537.590216589896
1496,1297.060336487124
341,2867.869176174522
470,3358.9002483924132
1340,2321.32904354194
962,1125.6681272454045
19,4139.260300490514
1064,2769.5670898781837
746,3232.017038453938
433,3331.1698239261814
827,4025.7504258519575
1439,2225.3114362647766
376,1934.935241649653
108,2700.917080579018
74,1266.761494788234
964,2262.5810793870096
304,2158.8830409946995
762,2314.967392492269
647,3128.710979149824
721,-66.22889741445385
1093,71.06959945831738
1185,859.0490400875665
197,2182.8491873842877
642,1914.8047396115048
1342,2413.4464747545403
1076,1260.6516627285691
1156,3945.7447563561136
1519,3008.66968460084
1139,1048.1073613677659
125,2926.0531000096657
174,3699.6596667578624
849,648.0214983309243
1250,3117.554141398262
396,2077.256593283662
559,3716.6912559938255
1055,1227.30821363137
665,2356.5694877689307
745,3453.8334280598583
491,2733.3504401905043
142,358.0025746855622
188,1569.5536159702156
196,1615.4297565498027
1428,3254.684198457353
811,3020.581795828395
501,3310.398147169045
1249,3306.7651607691487
1222,3001.1364038829333
1169,2011.7073847676584
1329,1623.818989511794
80,4898.091055031521
799,1711.1508205656096
1080,1312.0976223398088
989,679.9412173992764
843,1152.862394605378
811,1051.7923423042937
898,1887.9886382569675
1088,3933.791855250607
1126,4353.079664107336
1439,2050.7967751268466
1103,790.9831663688715
1414,1743.543878628284
668,995.3121129859871
1384,1982.660194470418
821,707.750303328012
283,1396.6415751808217
894,16.326447367916558
984,1700.8524706934404
502,2183.123250337239
64,2915.8526046660636
1142,1915.0520108502096
1444,1149.259150301673
235,2985.7087479583906
200,1684.2095319037326
1437,745.1316884019091
513,1741.2809352530358
414,1884.0238967585365
1276,968.9236398539165
628,1472.4868053519845
1087,1850.727750265336
215,-41.27508552591405
130,1803.6901487642867
382,2637.62591123897
439,1273.161794016136
1463,3837.1547040661644
69,1267.9114893984797
96,2055.654281753372
93,4267.461989858332
1180,2687.8200884131907
796,1595.2951824035258
1240,2134.170977202605
374,2033.0271847965237
150,2837.3136981925336
411,1129.4892446469023
338,1901.871309524805
1471,2583.080642508359
1043,3930.0913329659015
144,2456.687008434792
1387,2493.0164818317576
829,3009.8511741993043
1292,3752.288076710036
135,482.6104525887554
1158,605.7657809786554
1041,4174.852353109484
1268,4179.463953049467
1116,3091.182399315234
1122,2471.7775972727254
24,3242.9753010057693
297,3586.409799206619
1095,411.48123027321185
527,1163.9464620755007
1059,2443.017713662217
1096,1705.2646150935616
453,2605.8184059952064
1483,3446.559506858289
683,156.27051892203622
583,4354.081464070719
474,3388.2133493060583
744,2386.592812652113
983,-976.8005769419567
1445,1606.375144172836
1174,1446.4943230109443
740,1149.4930857172412
1412,2067.9479693707626
568,2331.2318821544254
253,1942.0159365149307
530,5601.889223956331
1493,1737.8891922871003
1338,2519.7437953629624
1016,3159.4885638573633
869,2841.611925059577
270,2076.0747133646373
969,2538.496956980776
1149,3238.8808592566093
1539,-928.3925252309333
1376,5480.793972895551
296,1197.6552124493123
1415,1797.661959090754
1537,2474.710836304682
1013,1234.4633622782258
792,1711.521805803508
813,3688.411775244619
244,590.5727372520569
1173,2611.3940066878654
797,2371.9871486201528
1037,3504.0186851865556
510,1694.2671575477439
6,1869.6046973233779
574,2391.4155646893582
1209,2500.2738431594566
210,3090.2900103765505
946,329.9404995181533
1037,3068.96358927718
1407,3508.9700511805613
274,2654.68387385585
776,4218.268288278095
985,2239.885000092098
1535,3176.83025709171
1294,499.5842620327994
1072,1437.803155228099
1503,1885.2527626002175
1304,2156.9880009407693
1060,253.2509157609038
191,2436.120447846938
1469,592.7711780779332
551,1776.9061465453833
1457,2429.016646309655
1216,690.4344662096687
1089,2210.0641640929484
288,4253.7731695497105
1099,2518.0851434695555
76,1025.2920927039345
910,1343.323667341505
1000,4521.719497976589
1322,2400.0619858646246
459,1561.5144128642369
1440,1775.8555706520174
462,3239.8593103702524
40,947.3654283254584
1039,2887.122704423413
1353,2119.2605622131923
654,3691.586593324496
812,1041.9156930492118
778,3071.9835524995688
903,1952.2642822126363
1353,1792.1300994134294
300,1707.1523607152062
1186,2759.9547729367514
1010,2450.9662600016227
110,3126.408249587774
1382,1591.2908247377582
666,3694.8956948773066
1318,3334.0154833879087
544,3853.0222695170987
953,441.3037499733691
1292,5134.5370199586105
736,3532.125817658345
1002,2633.7038338455377
60,677.3955007933794
992,2169.5234362909114
1188,3083.5397954718846
1450,1628.3588070140768
1555,2180.110247878086
119,1928.6318401389335
471,1673.834101732774
1211,3454.1864022995496
10,1724.3013376176827
1513,2422.7914443117074
839,1662.7408357576187
1241,3461.8248367749575
759,1696.4901192217885
1122,4315.054757028002
913,2026.9955491516148
1326,1860.4575993194599
556,3076.8114328257516
464,1588.4741813506007
88,4010.972249072025
186,2771.0526305954018
932,-866.9080342030244
340,1549.917891898327
484,2294.6169048051775
210,3579.765565546184
1025,2370.93672351626
732,2486.317321767544
298,4025.62505617459
535,2318.0205022423033
1249,1562.4231998926066
138,1019.3603286863768
7,587.7515232857168
836,3219.934858099342
1310,2242.4033131303268
706,1391.8780920993777
1308,3758.722975424056
791,442.72414539393094
1167,1598.136030727936
873,2364.5513605716565
409,4419.304377888971
812,1356.3475097307678
194,3454.281043807322
728,2114.841037559394
318,2022.974223153707
680,2983.7463764749864
874,475.7009814509197
1273,3353.2992573087004
737,1854.8452816532163
272,1498.0346502974057
1404,2474.601860593612
584,3100.5791926180964
153,418.28152516022874
184,1329.198099261826
251,2420.774223302589
330,2739.8423936808795
292,3014.0633594991696
1268,2952.5658361812784
564,2346.7118866784967
10,2022.5580217034603
1447,3041.6535131487753
1140,1703.302348736017
360,1675.1403129002456
1240,2303.2159787284327
284,3071.4316524299584
730,2133.713581005755
500,3265.0415586167246
730,2482.3492464966957
1122,2552.3695096322717
1366,-825.7871994067362
380,4010.45843392611
1003,334.4515263250735
1355,2205.9372708596848
13,2766.81490689569
12,1175.5713031707664
1015,2289.762690835761
990,2897.702651828928
1444,699.9541878246387
219,1400.4938630847391
344,1089.868793806435
66,-646.5629394711403
190,3509.5965741225145
1008,1872.4982890728056
638,1693.005134922541
643,3080.1019535825226
851,2710.554567211335
633,2676.3304165313866
811,2738.905196445032
70,1375.4897815161253
622,4132.728373579716
607,1533.6565604753114
1474,1033.9278500440153
120,911.6673645024593
1151,2284.3538370998317
110,2026.3600284904392
1006,2564.379073079039
1176,623.19904099971
1417,2473.616405557833
1404,3355.825404398037
790,3440.818952773191
1127,3751.798629005996
1370,5391.720841668396
404,2931.3619281325346
57,166.51524959110202
1178,4611.114815910008
773,1480.725824944444
1016,2343.9279710965534
1286,1345.636910781217
97,3016.39562304916
872,1946.0932955880926
621,4979.4590943754765
768,1776.9284988964341
980,1151.3525862158376
437,1328.9576373747418
34,1637.3444241201496
1385,5275.638840393526
836,2632.9865845071786
1523,1902.5526367123412
697,3687.055296403999
1398,2396.5683715749947
1045,1196.807069172859
392,608.0599298861989
1311,2802.489555577524
146,2160.3741139026165
117,-797.9075661019486
839,1978.5901588740353
1115,1566.1302135372848
885,1014.0758419403837
1086,396.0737611841778
986,1260.987783249634
160,4387.993201846143
467,3302.290198873773
1096,2132.6571880521824
497,4180.227832700513
967,3521.5172861255433
378,3038.245866731523
1001,2670.543167009574
332,1104.0589455517725
572,2811.830585645397
411,895.7409234701549
277,1288.666214381196
602,1082.169914847057
746,2733.443169594215
1080,1365.1776947486214
1118,3087.752020626128
817,3903.931430698686
959,1871.9813537587615
317,1500.2236811943158
1400,2242.727992450939
189,1157.9706497515444
1253,1642.1864537484853
347,2307.93172955841
1554,865.2885212720789
231,2559.1893555936936
163,3130.9660947999932
289,1716.9864890471918
595,1103.7570104724814
1427,3020.670393748028
532,109.0697877227758
829,2568.908177597594
1317,-721.2040895385123
556,2572.0849353844596
1468,1854.6564472031623
271,2525.8127175090613
1273,2431.6621630975396
855,2283.9957065366657
1394,1999.8325748365478
380,5662.248611656895
1135,1774.4867401889428
316,3006.8495809334036
1140,1180.1122096563763
1299,2270.149503011109
1013,2866.0436568581763
486,824.9548562521989
1400,1759.1557479196326
296,2798.311670508956
490,3274.2223727701466
1396,2296.4526907889713
421,2349.802280420887
8,-597.7219897027129
201,5467.1302476660385
1266,3806.8932218517557
362,2277.8016437849137
841,4259.671141759803
469,1961.5259870709879
1403,495.41641307707005
365,2093.2242956531013
525,378.281982836151
629,3680.8909522722242
237,4545.944250828646
1529,1802.7216746041804
1399,2909.714948724187
1503,866.443451177917
818,949.1204195978944
459,170.29320453575724
435,485.6143242593362
1294,558.7343807661118
245,2108.613346279003
23,2214.3709544852686
940,3776.356799660608
843,4095.331133517553
948,931.2806467820415
1044,2728.786021608251
1209,875.1562620656523
214,1067.6464766088052
115,2208.8972812098955
5,2493.420552394651
535,932.4558099610881
811,2305.761595145666
745,1778.5978493556058
1031,4012.180212834858
1477,2896.1821155960074
695,2476.6238429191244
913,2676.116789564251
659,2070.138458641788
1035,2129.599160843216
1189,3504.0589608303353
63,2287.391392299431
306,256.5872997671247
1379,4322.818596295497
1396,1768.279859801591
367,4537.174453387893
330,2138.840242616109
791,201.72477608178747
868,2542.2346643443266
1095,2172.732636943666
525,1991.030845995243
1322,2505.9181779649975
322,1455.8152104610863
1304,2357.7827218968887
74,1524.8549129397752
1200,2486.4093577613794
1489,3594.8477010126126
1241,2845.3234649493943
603,1060.6530902287514
1238,2530.5658474208617
831,560.5801500350467
1419,1489.6926394062334
1290,3643.0078690776454
546,1272.4796842558112
773,1391.999355984853
1034,2373.3923688549303
297,3418.9440757586945
36,4874.9182050114605
574,3550.619575123029
146,1961.4030646938272
649,1918.1640459035843
354,2062.8173575083265
636,1313.0097274402292
1458,3377.658062175399
796,3207.6766694346397
966,3383.5761265464535
1001,4017.7236262961287
1436,1440.869951001414
394,2924.755990589094
523,2710.078368536203
762,1713.9284849171945
528,2934.356033845927
1292,3298.1948268997257
1555,1976.759969019411
564,1363.0182977800755
1010,2104.4867599124923
262,1277.3408934813742
1471,721.9864994873137
1410,1244.1748396824537
227,941.7207589587697
395,2689.0065452195613
841,2604.1670228028565
1491,3458.1593198460378
1145,5015.434362396999
877,1891.9613806264615
1553,3393.1791551463384
218,1130.9021165143492
740,345.96891405579436
747,842.3031924436248
889,4532.775755778502
861,3061.054853769412
91,2547.6038252690932
1006,3499.415285105425
335,675.78570746062
1493,2111.8291436584077
108,3469.5306620522333
575,1442.058790205875
824,1510.1459989207665
704,5061.300571369762
570,4295.336781893319
199,1519.8029599287343
941,4452.705053644721
525,1837.5990010637324
252,3091.2394731120903
1452,2871.6930486381298
736,1449.1260492425058
198,4970.00167070877
1061,1968.8257975385145
1082,2157.9391161916647
1355,568.286787160644
263,1619.1275870377349
325,3125.4179767497617
415,2530.852980211908
384,829.3760302221244
882,2707.2259788577694
914,1526.1460055387615
164,3063.801691397445
636,1641.6886850003202
608,2031.5113060298881
1258,2757.3036942072167
1196,2520.2112784632936
722,3116.2271204069057
819,1901.9737378752052
158,2550.2076222204246
589,2454.3860203346294
623,3798.125355784153
1375,257.5884800509332
111,-799.8131439616852
1306,5409.181106202291
417,791.791058134083
88,3372.591094928439
559,3816.306771358296
1294,-449.9494144624192
697,2936.2466264738446
558,1963.1968010736691
951,2284.496127168969
301,2217.433692649829
157,3692.7148501324464
588,3941.5725611132875
1392,893.8444977226691
289,1866.3356409143607
176,1389.9744040699165
606,1137.1921298007896
1029,1375.643374189452
351,1529.2108122481259
1378,717.6058167365009
1359,3449.306246500336
867,1024.255758727798
1267,1627.4620755570095
884,2532.0951220302513
1073,1130.3279715300614
596,2304.27268633613
905,1811.9597615331286
261,3142.8270287463856
959,1664.0216096390682
565,3975.0063666917595
1327,3437.4881244441303
1220,1011.0260504347887
360,2887.5381556039697
693,591.8551827958163
566,1725.1297981700586
742,4173.300052434664
1301,2188.5285332279527
1442,2039.9322484946942
1256,1611.5011666727387
67,1561.3119183502345
379,608.8068066358542
1349,683.0961159350111
640,2317.255492169189
870,675.4712505552279
98,2278.0386000047874
958,-29.712714080071578
1018,2723.118097974967
1326,1242.3658231082122
1110,2679.6782434564648
900,442.08609623258053
672,2548.887214675159
173,1869.5251100662103
156,3993.8672617831908
604,2908.3973983570604
537,1776.0546638173196
1134,3060.965997505896
1556,3654.5989366009253
314,4200.348190370866
303,2708.324121234549
908,3129.242279666838
1408,2623.250642028762
929,2612.7571475830673
1481,3152.2037933830743
1428,244.53341504094578
392,1524.9750130368257
1277,998.5458756203716
446,1867.4226679918006
5,3883.734803742437
183,1849.8270382610935
212,1418.7434624523312
492,2782.931615095727
1266,842.5856364043948
444,1548.4914898745183
1395,2955.7855142199387
929,4376.668575084095
202,1891.3083468573482
1450,3400.4189938700774
527,1257.8268734458766
710,1740.4505366009075
973,575.677117200124
374,1696.9311997923928
1172,1794.277658526672
101,1140.6602613210885
935,2727.3907160827375
979,1184.708213104066
955,1299.522400962052
502,1637.5852349485704
866,4641.081444895741
313,478.5097145954519
1208,2979.375408258645
920,759.8107433662615
1009,2979.3819544669277
401,2258.555383061572
1500,3453.387702160022
56,2988.162177578297
74,1167.9536895435413
662,2038.8764568424504
606,1736.6926225788989
1492,3061.3219406371245
1279,3680.45239107581
577,1654.928081981412
1170,1542.9196900340776
1450,1956.188143413835
382,3412.988020985642
617,1612.2562292897283
1069,1603.3280156217384
373,1878.0444077482584
1196,1888.0921481068658
776,3307.447565752278
768,3341.27259223718
529,1382.519463150899
255,1636.9063850488133
86,2576.523414056517
1528,400.89412712328635
361,243.37389230257486
764,4490.749603236883
92,3446.9007658033097
915,1391.2245289991638
1172,2118.855908377257
1130,2517.5485217742635
1180,3389.9122002093527
560,2330.1968629711428
791,333.74092623785805
1289,2982.971223745316
428,2639.9248713189027
46,2649.358040084526
71,1401.3443480900978
1471,977.2892267014427
192,2542.5961138910193
1237,3478.026325704678
848,2730.1453304769966
19,5089.496925472279
525,842.672461395357
188,481.85638991297833
770,807.4082130869401
1494,760.5013593039425
550,1103.360708152013
457,2919.3888078810623
1017,2115.4212378279635
51,1966.9561563556767
423,2912.143201203118
833,1807.4101980871087
1263,1643.8097029816463
51,2292.3419402500094
912,4698.861559362818
993,546.0613700984866
22,1418.0461987664507
1084,3632.102829775944
1,2499.607939887525
379,932.8192837498873
1156,2170.6451988775066
914,3107.155341126185
255,1441.404846868826
1457,3899.8039026366423
109,1840.142862824388
1484,1324.4078570284678
137,1379.0048483882338
57,2067.5777266596206
274,4498.139423116558
911,2302.6665682648672
1353,2394.724871861119
691,1076.9353351078682
1404,2759.5370094705577
271,2719.9297977348715
786,1065.3555119279831
1494,2163.8137742468934
1474,1978.3803194118263
294,807.4833827726306
801,1727.5664730734834
1224,3626.925894319861
29,330.833780320761
1407,1038.6029579683338
635,2659.187751849263
475,2287.158708371644
794,2438.875716587941
174,2340.058029106248
80,3646.4853519345916
1182,2881.8901368961156
1557,2778.7440131907388
1398,1899.712460078938
3,2508.1952808844344
45,4088.599029857317
1320,2846.3192831012375
366,2802.6522308890353
221,443.7139174262152
847,3326.2346389010045
832,3015.1119426382547
1516,714.53364018199
1109,3134.718275373489
996,1126.3897068935207
1166,1465.2299216655474
1169,1608.2175667487381
1111,3844.536464187623
917,1613.4659693725503
428,2116.62301030888
553,3532.6391246923313
1485,1768.105885073629
875,2735.4916819381046
1497,2620.5422234505486
523,3527.7519107816897
1152,1270.1394596513378
932,1130.0969966710463
720,1267.0807927431479
1531,3807.6869891291817
1167,1318.969246050287
514,4800.553823573575
107,1074.257423603751
308,1416.6249848673488
1402,1480.086328972594
721,1124.397646280348
1400,262.622867391171
319,2962.1368640788105
1346,5308.414240372591
1229,2370.113612031018
1113,2432.2160701478765
163,1412.9984390737795
934,891.3953114361088
768,1558.989524244047
309,3308.3165095834675
